user_id,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,delta2_mfcc_1,delta2_mfcc_2,delta2_mfcc_3,delta2_mfcc_4,delta2_mfcc_5,delta2_mfcc_6,delta2_mfcc_7,delta2_mfcc_8,delta2_mfcc_9,delta2_mfcc_10,delta2_mfcc_11,delta2_mfcc_12,delta2_mfcc_13,pitch_mean,energy_mean,zcr_mean,rolloff_mean
3,-561.9792,48.884087,21.021072,16.969088,8.404084,4.151112,-0.503896,-1.856845,-3.164506,0.832349,-3.798255,3.28847,-2.774359,-0.002243,0.043873,0.014313,0.019936,0.035306,0.003112,0.034797,0.015383,0.017055,0.024736,0.008011,0.020958,0.016167,0.013262,-0.004838,0.014196,0.004373,0.004822,0.007009,0.005754,0.002855,0.010891,-0.002419,0.008683,0.001949,0.002564,15.227279,0.01173,0.23322,5339.337158
3,-464.3203,58.67364,15.91656,10.272387,7.599665,6.877395,-1.799,-2.364322,0.775549,3.022138,3.369035,7.375466,-3.195473,-1.304461,-0.402924,-0.067327,-0.135515,-0.067115,-0.095285,-0.06702,-0.077079,-0.06008,-0.054269,-0.051205,-0.047879,-0.049272,0.871689,0.223506,-0.003258,0.043141,-0.0028,0.016725,-0.001912,0.005564,-0.005237,-0.008274,-0.009519,-0.01078,-0.008899,17.771504,0.042759,0.087242,2981.999715
3,-466.0469,45.699787,12.932245,10.968146,5.661934,0.608263,-2.316999,-4.569045,-3.937207,-2.891219,-2.504868,2.338294,-1.864828,0.010483,0.018531,0.020967,0.019395,0.016817,0.015535,0.018343,0.019893,0.018097,0.013747,0.014734,0.018545,0.016764,0.006625,0.010422,0.012149,0.010547,0.009839,0.010208,0.009484,0.011614,0.010296,0.008051,0.009206,0.010066,0.009554,25.843226,0.018694,0.070851,3406.333415
3,-491.42795,62.90173,22.768654,16.066044,2.968841,8.983517,0.621642,-4.837305,0.835789,1.276934,4.515298,7.297092,-5.468814,-0.103761,-0.044495,-0.006677,-0.063931,-0.115936,-0.067906,0.021203,-0.079322,-0.10135,-0.045734,0.001583,-0.041815,-0.112032,-0.026715,-0.049303,-0.023725,-0.033566,-0.050271,-0.027823,-0.031293,-0.011054,-0.041028,-0.025569,-0.004464,-0.014309,-0.009588,40.898097,0.018645,0.125488,3475.967407
3,-516.1825,39.64241,20.072409,21.325466,7.471024,4.79216,-1.143866,-4.280613,-1.641044,-1.358548,-1.731707,1.107061,-3.213437,-7.35E-05,-0.000667,-0.001395,-0.000991,-9.22E-05,-0.000339,-0.0014,-0.001291,-5.85E-05,-2.74E-05,-0.001407,-0.001546,-8.80E-06,0.000301,-0.00027,-0.001087,-0.000512,0.000426,-2.72E-05,-0.001079,-0.000741,0.000424,0.000202,-0.001063,-0.000945,0.000418,10.028199,0.016895,0.120902,4032.540894
3,-483.2453,40.721733,19.603407,22.901999,8.987806,3.254729,-1.184393,-3.766802,-0.870104,-1.436579,-5.27423,4.636878,-4.161039,0.002447,0.000376,-0.0028,0.000187,0.003439,0.000549,-0.002785,-1.48E-05,0.003372,0.000702,-0.002756,-0.000224,0.003263,0.001547,-0.000146,-0.002539,-0.000269,0.002181,-1.50E-05,-0.00251,-0.000382,0.002162,0.00012,-0.002451,-0.000483,0.002128,61.722786,0.01684,0.113491,4094.897461
3,-508.8334,56.03024,13.722637,15.700387,3.798041,6.439936,1.5893,-7.98801,-1.893333,-1.035414,-4.437519,4.061545,-6.108775,-0.003193,-0.005152,-0.005845,-0.005246,-0.004425,-0.004846,-0.005599,-0.005124,-0.004159,-0.004345,-0.005121,-0.004792,-0.003733,-0.004059,-0.006317,-0.00694,-0.006385,-0.005624,-0.005987,-0.006648,-0.006188,-0.00528,-0.005414,-0.00608,-0.005738,-0.004729,18.519614,0.020435,0.11551,3705.704753
3,-484.49203,62.11743,11.697673,10.358684,4.324119,-0.998299,1.48372,-4.678507,-5.345287,-2.888823,-0.69207,5.08095,-1.988645,-0.008515,0.011331,-0.009264,0.006203,-0.002999,0.000738,-5.38E-05,0.000653,-0.001647,0.002446,-0.003301,0.004826,-0.006976,-0.030756,0.021586,0.021862,-0.043562,0.024381,0.012357,-0.027748,0.008714,0.020684,-0.027863,0.006893,0.017612,-0.01926,52.594768,0.021984,0.216799,4760.532633
3,-479.2521,41.878643,18.441605,17.447145,8.404383,3.239904,-5.727402,-3.633443,0.811158,-0.18301,-3.24046,3.611265,-0.084617,-0.007102,0.010801,-0.008449,-0.000917,0.010336,-0.012191,0.009847,-0.00899,0.006238,0.002704,-0.011794,0.013077,-0.009269,-0.000985,0.003167,-0.004114,-9.27E-05,0.004567,-0.003773,0.001371,-0.002445,0.003501,0.000272,-0.004828,0.004217,-0.001307,68.187748,0.018411,0.210357,5017.336019
3,-466.96146,44.843678,22.381742,18.782341,5.739368,3.2697,2.117379,-1.262826,-4.253518,1.194116,-5.221842,4.213443,-3.28659,-0.00356,-0.005029,-0.005014,-0.004989,-0.004953,-0.004908,-0.004853,-0.004789,-0.004715,-0.004632,-0.00454,-0.004439,-0.00433,-0.007967,-0.01125,-0.011199,-0.011113,-0.010994,-0.010844,-0.010663,-0.010452,-0.010215,-0.009953,-0.009667,-0.009362,-0.009038,51.265483,0.021882,0.088456,3874.231974
3,-473.0197,41.119854,23.210142,18.001411,7.122403,7.073473,-2.024236,-2.939415,-0.976558,-1.352566,-5.080773,3.475177,-2.511444,-0.037269,-0.012035,0.023569,0.044022,0.024532,-0.066499,-0.042093,0.042794,0.040965,0.004734,-0.041434,-0.019937,0.023882,0.013521,-0.001426,-0.017065,0.003145,0.013448,-0.004304,-0.011209,0.007665,0.008993,-0.012053,-0.00544,0.013626,0.002725,78.062172,0.018363,0.146398,4308.385213
3,-501.81696,56.624,14.989367,15.590296,7.483828,0.761896,-3.214928,-10.720312,-2.454252,-1.897059,-4.698466,3.720567,-6.655164,-0.107104,0.148331,-0.069521,0.011294,0.078204,-0.102371,0.126606,-0.079913,0.050336,0.015617,-0.030391,0.056112,-0.026555,-0.019508,0.028672,-0.014158,0.005993,0.010807,-0.014255,0.021318,-0.013979,0.012515,-0.00165,0.001424,0.004545,0.000526,13.671132,0.020257,0.109131,3550.23702
3,-490.23026,42.72263,22.002956,21.91556,11.352975,3.762992,-3.580023,-1.716943,-2.625182,-3.2481,-4.52179,3.842502,-1.124417,-0.132268,0.06056,-0.127339,-0.039149,-0.012569,-0.131153,0.041537,-0.128098,0.000936,-0.05595,-0.062872,-0.004523,-0.073577,-0.039523,0.070803,-0.028806,0.023928,0.023528,-0.021728,0.049868,-0.027911,0.03581,-0.005655,0.01082,0.01009,0.0025,10.956547,0.01499,0.120895,3970.932007
3,-484.80527,54.009205,17.400751,28.304312,11.008845,2.36985,-2.460059,-6.639483,-3.157582,-1.584103,0.30347,8.95244,-1.340569,-0.148725,-0.089147,0.036462,0.044473,-0.095404,-0.16578,-0.077478,0.005534,0.014276,-0.063136,-0.089775,-0.060901,-0.02558,0.021941,-0.009001,-0.043277,-0.04542,-0.002526,0.019703,-0.009269,-0.028975,-0.029582,-0.003793,0.003753,-0.006143,-0.011896,19.769552,0.018554,0.111588,3288.100179
